date,name,areaType,code,dailyCases,cumulativeCases,dailyDeaths,cumulativeDeaths
2020-05-30,Scotland,nation,S92000003,41.0,17658.0,6.0,2394.0
2020-05-29,Scotland,nation,S92000003,29.0,17617.0,11.0,2388.0
2020-05-28,Scotland,nation,S92000003,55.0,17588.0,16.0,2377.0
2020-05-27,Scotland,nation,S92000003,66.0,17533.0,16.0,2361.0
2020-05-26,Scotland,nation,S92000003,77.0,17467.0,13.0,2345.0
2020-05-25,Scotland,nation,S92000003,97.0,17390.0,14.0,2332.0
2020-05-24,Scotland,nation,S92000003,54.0,17293.0,7.0,2318.0
2020-05-23,Scotland,nation,S92000003,50.0,17239.0,9.0,2311.0
2020-05-22,Scotland,nation,S92000003,92.0,17189.0,16.0,2302.0
2020-05-21,Scotland,nation,S92000003,111.0,17097.0,23.0,2286.0
2020-05-20,Scotland,nation,S92000003,121.0,16986.0,21.0,2263.0
2020-05-19,Scotland,nation,S92000003,182.0,16865.0,28.0,2242.0
2020-05-18,Scotland,nation,S92000003,140.0,16683.0,23.0,2214.0
2020-05-17,Scotland,nation,S92000003,92.0,16543.0,26.0,2191.0
2020-05-16,Scotland,nation,S92000003,103.0,16451.0,28.0,2165.0
2020-05-15,Scotland,nation,S92000003,152.0,16348.0,24.0,2137.0
2020-05-14,Scotland,nation,S92000003,212.0,16196.0,34.0,2113.0
2020-05-13,Scotland,nation,S92000003,198.0,15984.0,42.0,2079.0
2020-05-12,Scotland,nation,S92000003,231.0,15786.0,30.0,2037.0
2020-05-11,Scotland,nation,S92000003,261.0,15555.0,32.0,2007.0
2020-05-10,Scotland,nation,S92000003,150.0,15294.0,27.0,1975.0
2020-05-09,Scotland,nation,S92000003,177.0,15144.0,34.0,1948.0
2020-05-08,Scotland,nation,S92000003,254.0,14967.0,34.0,1914.0
2020-05-07,Scotland,nation,S92000003,290.0,14713.0,39.0,1880.0
2020-05-06,Scotland,nation,S92000003,306.0,14423.0,43.0,1841.0
2020-05-05,Scotland,nation,S92000003,288.0,14117.0,50.0,1798.0
2020-05-04,Scotland,nation,S92000003,329.0,13829.0,40.0,1748.0
2020-05-03,Scotland,nation,S92000003,189.0,13500.0,36.0,1708.0
2020-05-02,Scotland,nation,S92000003,217.0,13311.0,44.0,1672.0
2020-05-01,Scotland,nation,S92000003,368.0,13094.0,48.0,1628.0
2020-04-30,Scotland,nation,S92000003,335.0,12726.0,43.0,1580.0
2020-04-29,Scotland,nation,S92000003,430.0,12391.0,37.0,1537.0
2020-04-28,Scotland,nation,S92000003,380.0,11961.0,40.0,1500.0
2020-04-27,Scotland,nation,S92000003,430.0,11581.0,60.0,1460.0
2020-04-26,Scotland,nation,S92000003,171.0,11151.0,43.0,1400.0
2020-04-25,Scotland,nation,S92000003,185.0,10980.0,47.0,1357.0
2020-04-24,Scotland,nation,S92000003,305.0,10795.0,38.0,1310.0
2020-04-23,Scotland,nation,S92000003,314.0,10490.0,48.0,1272.0
2020-04-22,Scotland,nation,S92000003,340.0,10176.0,44.0,1224.0
2020-04-21,Scotland,nation,S92000003,399.0,9836.0,50.0,1180.0
2020-04-20,Scotland,nation,S92000003,776.0,9437.0,61.0,1130.0
2020-04-19,Scotland,nation,S92000003,159.0,8661.0,44.0,1069.0
2020-04-18,Scotland,nation,S92000003,264.0,8502.0,51.0,1025.0
2020-04-17,Scotland,nation,S92000003,394.0,8238.0,37.0,974.0
2020-04-16,Scotland,nation,S92000003,425.0,7844.0,41.0,937.0
2020-04-15,Scotland,nation,S92000003,334.0,7419.0,41.0,896.0
2020-04-14,Scotland,nation,S92000003,346.0,7085.0,50.0,855.0
2020-04-13,Scotland,nation,S92000003,359.0,6739.0,39.0,805.0
2020-04-12,Scotland,nation,S92000003,220.0,6380.0,46.0,766.0
2020-04-11,Scotland,nation,S92000003,185.0,6160.0,51.0,720.0
2020-04-10,Scotland,nation,S92000003,329.0,5975.0,55.0,669.0
2020-04-09,Scotland,nation,S92000003,304.0,5646.0,63.0,614.0
2020-04-08,Scotland,nation,S92000003,343.0,5342.0,52.0,551.0
2020-04-07,Scotland,nation,S92000003,351.0,4999.0,47.0,499.0
2020-04-06,Scotland,nation,S92000003,404.0,4648.0,62.0,452.0
2020-04-05,Scotland,nation,S92000003,225.0,4244.0,44.0,390.0
2020-04-04,Scotland,nation,S92000003,260.0,4019.0,27.0,346.0
2020-04-03,Scotland,nation,S92000003,379.0,3759.0,57.0,319.0
2020-04-02,Scotland,nation,S92000003,355.0,3380.0,36.0,262.0
2020-04-01,Scotland,nation,S92000003,384.0,3025.0,44.0,226.0
2020-03-31,Scotland,nation,S92000003,340.0,2641.0,38.0,182.0
2020-03-30,Scotland,nation,S92000003,321.0,2301.0,27.0,144.0
2020-03-29,Scotland,nation,S92000003,197.0,1980.0,20.0,117.0
2020-03-28,Scotland,nation,S92000003,205.0,1783.0,29.0,97.0
2020-03-27,Scotland,nation,S92000003,274.0,1578.0,11.0,68.0
2020-03-26,Scotland,nation,S92000003,221.0,1304.0,11.0,57.0
2020-03-25,Scotland,nation,S92000003,181.0,1083.0,10.0,46.0
2020-03-24,Scotland,nation,S92000003,169.0,902.0,7.0,36.0
2020-03-23,Scotland,nation,S92000003,145.0,733.0,4.0,29.0
2020-03-22,Scotland,nation,S92000003,75.0,588.0,5.0,25.0
2020-03-21,Scotland,nation,S92000003,66.0,513.0,6.0,20.0
2020-03-20,Scotland,nation,S92000003,82.0,447.0,5.0,14.0
2020-03-19,Scotland,nation,S92000003,50.0,365.0,3.0,9.0
2020-03-18,Scotland,nation,S92000003,41.0,315.0,0.0,6.0
2020-03-17,Scotland,nation,S92000003,43.0,274.0,2.0,6.0
2020-03-16,Scotland,nation,S92000003,21.0,231.0,1.0,4.0
2020-03-15,Scotland,nation,S92000003,11.0,210.0,0.0,3.0
2020-03-14,Scotland,nation,S92000003,18.0,199.0,2.0,3.0
2020-03-13,Scotland,nation,S92000003,47.0,181.0,0.0,1.0
2020-03-12,Scotland,nation,S92000003,40.0,134.0,1.0,1.0
2020-03-11,Scotland,nation,S92000003,27.0,94.0,0.0,0.0
2020-03-10,Scotland,nation,S92000003,19.0,67.0,0.0,0.0
2020-03-09,Scotland,nation,S92000003,18.0,48.0,0.0,0.0
2020-03-08,Scotland,nation,S92000003,3.0,30.0,0.0,0.0
2020-03-07,Scotland,nation,S92000003,6.0,27.0,0.0,0.0
2020-03-06,Scotland,nation,S92000003,6.0,21.0,0.0,0.0
2020-03-05,Scotland,nation,S92000003,2.0,15.0,0.0,0.0
2020-03-04,Scotland,nation,S92000003,6.0,13.0,0.0,0.0
2020-03-03,Scotland,nation,S92000003,3.0,7.0,0.0,0.0
2020-03-02,Scotland,nation,S92000003,1.0,4.0,0.0,0.0
2020-03-01,Scotland,nation,S92000003,2.0,3.0,0.0,0.0
2020-02-29,Scotland,nation,S92000003,0.0,1.0,0.0,0.0
2020-02-28,Scotland,nation,S92000003,1.0,1.0,,0.0
2020-09-10,Wales,nation,W92000004,,,0.0,1597.0
2020-09-09,Wales,nation,W92000004,29.0,19064.0,0.0,1597.0
2020-09-08,Wales,nation,W92000004,91.0,19035.0,0.0,1597.0
2020-09-07,Wales,nation,W92000004,108.0,18944.0,0.0,1597.0
2020-09-06,Wales,nation,W92000004,126.0,18836.0,0.0,1597.0
2020-09-05,Wales,nation,W92000004,124.0,18710.0,0.0,1597.0
2020-09-04,Wales,nation,W92000004,149.0,18586.0,0.0,1597.0
2020-09-03,Wales,nation,W92000004,124.0,18437.0,0.0,1597.0
2020-09-02,Wales,nation,W92000004,95.0,18313.0,0.0,1597.0
2020-09-01,Wales,nation,W92000004,57.0,18218.0,0.0,1597.0
2020-08-31,Wales,nation,W92000004,44.0,18161.0,2.0,1597.0
2020-08-30,Wales,nation,W92000004,46.0,18117.0,0.0,1595.0
2020-08-29,Wales,nation,W92000004,44.0,18071.0,0.0,1595.0
2020-08-28,Wales,nation,W92000004,52.0,18027.0,0.0,1595.0
2020-08-27,Wales,nation,W92000004,50.0,17975.0,0.0,1595.0
2020-08-26,Wales,nation,W92000004,44.0,17925.0,0.0,1595.0
2020-08-25,Wales,nation,W92000004,50.0,17881.0,0.0,1595.0
2020-08-24,Wales,nation,W92000004,36.0,17831.0,1.0,1595.0
2020-08-23,Wales,nation,W92000004,11.0,17795.0,0.0,1594.0
2020-08-22,Wales,nation,W92000004,19.0,17784.0,1.0,1594.0
2020-08-21,Wales,nation,W92000004,23.0,17765.0,0.0,1593.0
2020-08-20,Wales,nation,W92000004,31.0,17742.0,0.0,1593.0
2020-08-19,Wales,nation,W92000004,35.0,17711.0,0.0,1593.0
2020-08-18,Wales,nation,W92000004,38.0,17676.0,2.0,1593.0
2020-08-17,Wales,nation,W92000004,19.0,17638.0,0.0,1591.0
2020-08-16,Wales,nation,W92000004,18.0,17619.0,0.0,1591.0
2020-08-15,Wales,nation,W92000004,10.0,17601.0,0.0,1591.0
2020-08-14,Wales,nation,W92000004,17.0,17591.0,1.0,1591.0
2020-08-13,Wales,nation,W92000004,17.0,17574.0,1.0,1590.0
2020-08-12,Wales,nation,W92000004,24.0,17557.0,1.0,1589.0
2020-08-11,Wales,nation,W92000004,27.0,17533.0,0.0,1588.0
2020-08-10,Wales,nation,W92000004,19.0,17506.0,2.0,1588.0
2020-08-09,Wales,nation,W92000004,8.0,17487.0,0.0,1586.0
2020-08-08,Wales,nation,W92000004,5.0,17479.0,2.0,1586.0
2020-08-07,Wales,nation,W92000004,15.0,17474.0,5.0,1584.0
2020-08-06,Wales,nation,W92000004,22.0,17459.0,0.0,1579.0
2020-08-05,Wales,nation,W92000004,22.0,17437.0,3.0,1579.0
2020-08-04,Wales,nation,W92000004,24.0,17415.0,4.0,1576.0
2020-08-03,Wales,nation,W92000004,22.0,17391.0,1.0,1572.0
2020-08-02,Wales,nation,W92000004,14.0,17369.0,2.0,1571.0
2020-08-01,Wales,nation,W92000004,16.0,17355.0,2.0,1569.0
2020-07-31,Wales,nation,W92000004,16.0,17339.0,4.0,1567.0
2020-07-30,Wales,nation,W92000004,30.0,17323.0,2.0,1563.0
2020-07-29,Wales,nation,W92000004,27.0,17293.0,4.0,1561.0
2020-07-28,Wales,nation,W92000004,27.0,17266.0,2.0,1557.0
2020-07-27,Wales,nation,W92000004,23.0,17239.0,1.0,1555.0
2020-07-26,Wales,nation,W92000004,35.0,17216.0,2.0,1554.0
2020-07-25,Wales,nation,W92000004,24.0,17181.0,2.0,1552.0
2020-07-24,Wales,nation,W92000004,30.0,17157.0,1.0,1550.0
2020-07-23,Wales,nation,W92000004,31.0,17127.0,0.0,1549.0
2020-07-22,Wales,nation,W92000004,25.0,17096.0,1.0,1549.0
2020-07-21,Wales,nation,W92000004,61.0,17071.0,1.0,1548.0
2020-07-20,Wales,nation,W92000004,43.0,17010.0,0.0,1547.0
2020-07-19,Wales,nation,W92000004,10.0,16967.0,0.0,1547.0
2020-07-18,Wales,nation,W92000004,11.0,16957.0,0.0,1547.0
2020-07-17,Wales,nation,W92000004,17.0,16946.0,0.0,1547.0
2020-07-16,Wales,nation,W92000004,25.0,16929.0,1.0,1547.0
2020-07-15,Wales,nation,W92000004,18.0,16904.0,0.0,1546.0
2020-07-14,Wales,nation,W92000004,23.0,16886.0,1.0,1546.0
2020-07-13,Wales,nation,W92000004,24.0,16863.0,2.0,1545.0
2020-07-12,Wales,nation,W92000004,10.0,16839.0,0.0,1543.0
2020-07-11,Wales,nation,W92000004,12.0,16829.0,1.0,1543.0
2020-07-10,Wales,nation,W92000004,29.0,16817.0,0.0,1542.0
2020-07-09,Wales,nation,W92000004,22.0,16788.0,1.0,1542.0
2020-07-08,Wales,nation,W92000004,14.0,16766.0,1.0,1541.0
2020-07-07,Wales,nation,W92000004,28.0,16752.0,1.0,1540.0
2020-07-06,Wales,nation,W92000004,35.0,16724.0,2.0,1539.0
2020-07-05,Wales,nation,W92000004,12.0,16689.0,2.0,1537.0
2020-07-04,Wales,nation,W92000004,9.0,16677.0,2.0,1535.0
2020-07-03,Wales,nation,W92000004,19.0,16668.0,0.0,1533.0
2020-07-02,Wales,nation,W92000004,28.0,16649.0,3.0,1533.0
2020-07-01,Wales,nation,W92000004,27.0,16621.0,4.0,1530.0
2020-06-30,Wales,nation,W92000004,35.0,16594.0,4.0,1526.0
2020-06-29,Wales,nation,W92000004,43.0,16559.0,3.0,1522.0
2020-06-28,Wales,nation,W92000004,28.0,16516.0,2.0,1519.0
2020-06-27,Wales,nation,W92000004,140.0,16488.0,6.0,1517.0
2020-06-26,Wales,nation,W92000004,19.0,16348.0,2.0,1511.0
2020-06-25,Wales,nation,W92000004,60.0,16329.0,9.0,1509.0
2020-06-24,Wales,nation,W92000004,37.0,16269.0,6.0,1500.0
2020-06-23,Wales,nation,W92000004,131.0,16232.0,1.0,1494.0
2020-06-22,Wales,nation,W92000004,66.0,16101.0,2.0,1493.0
2020-06-21,Wales,nation,W92000004,76.0,16035.0,5.0,1491.0
2020-06-20,Wales,nation,W92000004,47.0,15959.0,3.0,1486.0
2020-06-19,Wales,nation,W92000004,140.0,15912.0,4.0,1483.0
2020-06-18,Wales,nation,W92000004,62.0,15772.0,0.0,1479.0
2020-06-17,Wales,nation,W92000004,64.0,15710.0,1.0,1479.0
2020-06-16,Wales,nation,W92000004,82.0,15646.0,8.0,1478.0
2020-06-15,Wales,nation,W92000004,66.0,15564.0,6.0,1470.0
2020-06-14,Wales,nation,W92000004,54.0,15498.0,7.0,1464.0
2020-06-13,Wales,nation,W92000004,70.0,15444.0,6.0,1457.0
2020-06-12,Wales,nation,W92000004,75.0,15374.0,4.0,1451.0
2020-06-11,Wales,nation,W92000004,66.0,15299.0,5.0,1447.0
2020-06-10,Wales,nation,W92000004,67.0,15233.0,7.0,1442.0
2020-06-09,Wales,nation,W92000004,62.0,15166.0,4.0,1435.0
2020-06-08,Wales,nation,W92000004,74.0,15104.0,7.0,1431.0
2020-06-07,Wales,nation,W92000004,34.0,15030.0,8.0,1424.0
2020-06-06,Wales,nation,W92000004,53.0,14996.0,9.0,1416.0
2020-06-05,Wales,nation,W92000004,55.0,14943.0,4.0,1407.0
2020-06-04,Wales,nation,W92000004,60.0,14888.0,12.0,1403.0
2020-06-03,Wales,nation,W92000004,75.0,14828.0,7.0,1391.0
2020-06-02,Wales,nation,W92000004,73.0,14753.0,5.0,1384.0
2020-06-01,Wales,nation,W92000004,64.0,14680.0,9.0,1379.0
2020-05-31,Wales,nation,W92000004,46.0,14616.0,7.0,1370.0
2020-05-30,Wales,nation,W92000004,70.0,14570.0,10.0,1363.0
2020-05-29,Wales,nation,W92000004,107.0,14500.0,11.0,1353.0
2020-05-28,Wales,nation,W92000004,102.0,14393.0,16.0,1342.0
2020-05-27,Wales,nation,W92000004,118.0,14291.0,6.0,1326.0
2020-05-26,Wales,nation,W92000004,102.0,14173.0,10.0,1320.0
2020-05-25,Wales,nation,W92000004,105.0,14071.0,10.0,1310.0
2020-05-24,Wales,nation,W92000004,82.0,13966.0,12.0,1300.0
2020-05-23,Wales,nation,W92000004,123.0,13884.0,7.0,1288.0
2020-05-22,Wales,nation,W92000004,137.0,13761.0,10.0,1281.0
2020-05-21,Wales,nation,W92000004,132.0,13624.0,9.0,1271.0
2020-05-20,Wales,nation,W92000004,166.0,13492.0,7.0,1262.0
2020-05-19,Wales,nation,W92000004,213.0,13326.0,11.0,1255.0
2020-05-18,Wales,nation,W92000004,168.0,13113.0,10.0,1244.0
2020-05-17,Wales,nation,W92000004,118.0,12945.0,11.0,1234.0
2020-05-16,Wales,nation,W92000004,166.0,12827.0,13.0,1223.0
2020-05-15,Wales,nation,W92000004,179.0,12661.0,16.0,1210.0
2020-05-14,Wales,nation,W92000004,132.0,12482.0,12.0,1194.0
2020-05-13,Wales,nation,W92000004,153.0,12350.0,16.0,1182.0
2020-05-12,Wales,nation,W92000004,150.0,12197.0,11.0,1166.0
2020-05-11,Wales,nation,W92000004,178.0,12047.0,15.0,1155.0
2020-05-10,Wales,nation,W92000004,107.0,11869.0,10.0,1140.0
2020-05-09,Wales,nation,W92000004,136.0,11762.0,7.0,1130.0
2020-05-08,Wales,nation,W92000004,115.0,11626.0,13.0,1123.0
2020-05-07,Wales,nation,W92000004,176.0,11511.0,19.0,1110.0
2020-05-06,Wales,nation,W92000004,171.0,11335.0,23.0,1091.0
2020-05-05,Wales,nation,W92000004,175.0,11164.0,17.0,1068.0
2020-05-04,Wales,nation,W92000004,139.0,10989.0,23.0,1051.0
2020-05-03,Wales,nation,W92000004,105.0,10850.0,14.0,1028.0
2020-05-02,Wales,nation,W92000004,179.0,10745.0,14.0,1014.0
2020-05-01,Wales,nation,W92000004,176.0,10566.0,29.0,1000.0
2020-04-30,Wales,nation,W92000004,200.0,10390.0,16.0,971.0
2020-04-29,Wales,nation,W92000004,176.0,10190.0,26.0,955.0
2020-04-28,Wales,nation,W92000004,153.0,10014.0,15.0,929.0
2020-04-27,Wales,nation,W92000004,172.0,9861.0,16.0,914.0
2020-04-26,Wales,nation,W92000004,121.0,9689.0,16.0,898.0
2020-04-25,Wales,nation,W92000004,136.0,9568.0,29.0,882.0
2020-04-24,Wales,nation,W92000004,213.0,9432.0,31.0,853.0
2020-04-23,Wales,nation,W92000004,201.0,9219.0,18.0,822.0
2020-04-22,Wales,nation,W92000004,253.0,9018.0,23.0,804.0
2020-04-21,Wales,nation,W92000004,259.0,8765.0,30.0,781.0
2020-04-20,Wales,nation,W92000004,281.0,8506.0,25.0,751.0
2020-04-19,Wales,nation,W92000004,181.0,8225.0,26.0,726.0
2020-04-18,Wales,nation,W92000004,247.0,8044.0,32.0,700.0
2020-04-17,Wales,nation,W92000004,324.0,7797.0,29.0,668.0
2020-04-16,Wales,nation,W92000004,363.0,7473.0,35.0,639.0
2020-04-15,Wales,nation,W92000004,361.0,7110.0,38.0,604.0
2020-04-14,Wales,nation,W92000004,317.0,6749.0,26.0,566.0
2020-04-13,Wales,nation,W92000004,273.0,6432.0,43.0,540.0
2020-04-12,Wales,nation,W92000004,247.0,6159.0,37.0,497.0
2020-04-11,Wales,nation,W92000004,247.0,5912.0,31.0,460.0
2020-04-10,Wales,nation,W92000004,308.0,5665.0,25.0,429.0
2020-04-09,Wales,nation,W92000004,391.0,5357.0,43.0,404.0
2020-04-08,Wales,nation,W92000004,386.0,4966.0,42.0,361.0
2020-04-07,Wales,nation,W92000004,386.0,4580.0,32.0,319.0
2020-04-06,Wales,nation,W92000004,383.0,4194.0,20.0,287.0
2020-04-05,Wales,nation,W92000004,223.0,3811.0,30.0,267.0
2020-04-04,Wales,nation,W92000004,282.0,3588.0,31.0,237.0
2020-04-03,Wales,nation,W92000004,330.0,3306.0,29.0,206.0
2020-04-02,Wales,nation,W92000004,336.0,2976.0,28.0,177.0
2020-04-01,Wales,nation,W92000004,327.0,2640.0,21.0,149.0
2020-03-31,Wales,nation,W92000004,277.0,2313.0,15.0,128.0
2020-03-30,Wales,nation,W92000004,343.0,2036.0,16.0,113.0
2020-03-29,Wales,nation,W92000004,159.0,1693.0,18.0,97.0
2020-03-28,Wales,nation,W92000004,167.0,1534.0,15.0,79.0
2020-03-27,Wales,nation,W92000004,193.0,1367.0,10.0,64.0
2020-03-26,Wales,nation,W92000004,177.0,1174.0,11.0,54.0
2020-03-25,Wales,nation,W92000004,190.0,997.0,10.0,43.0
2020-03-24,Wales,nation,W92000004,141.0,807.0,9.0,33.0
2020-03-23,Wales,nation,W92000004,133.0,666.0,4.0,24.0
2020-03-22,Wales,nation,W92000004,76.0,533.0,5.0,20.0
2020-03-21,Wales,nation,W92000004,75.0,457.0,7.0,15.0
2020-03-20,Wales,nation,W92000004,73.0,382.0,2.0,8.0
2020-03-19,Wales,nation,W92000004,60.0,309.0,3.0,6.0
2020-03-18,Wales,nation,W92000004,36.0,249.0,0.0,3.0
2020-03-17,Wales,nation,W92000004,37.0,213.0,0.0,3.0
2020-03-16,Wales,nation,W92000004,37.0,176.0,3.0,3.0
2020-03-15,Wales,nation,W92000004,32.0,139.0,,
2020-03-14,Wales,nation,W92000004,19.0,107.0,,
2020-03-13,Wales,nation,W92000004,28.0,88.0,,
2020-03-12,Wales,nation,W92000004,25.0,60.0,,
2020-03-11,Wales,nation,W92000004,15.0,35.0,,
2020-03-10,Wales,nation,W92000004,12.0,20.0,,
2020-03-09,Wales,nation,W92000004,3.0,8.0,,
2020-03-08,Wales,nation,W92000004,1.0,5.0,,
2020-03-07,Wales,nation,W92000004,2.0,4.0,,
2020-03-06,Wales,nation,W92000004,0.0,2.0,,
2020-03-05,Wales,nation,W92000004,0.0,2.0,,
2020-03-04,Wales,nation,W92000004,1.0,2.0,,
2020-03-03,Wales,nation,W92000004,0.0,1.0,,
2020-03-02,Wales,nation,W92000004,0.0,1.0,,
2020-03-01,Wales,nation,W92000004,0.0,1.0,,
2020-02-29,Wales,nation,W92000004,0.0,1.0,,
2020-02-28,Wales,nation,W92000004,0.0,1.0,,
2020-02-27,Wales,nation,W92000004,1.0,1.0,,
