date,name,areaType,code,dailyCases,cumulativeCases,dailyDeaths,cumulativeDeaths
2020-07-12,North East,region,E12000001,3.0,15175.0,0.0,
2020-07-12,North West,region,E12000002,54.0,43633.0,0.0,
2020-07-12,South East,region,E12000008,31.0,34411.0,0.0,
2020-07-12,South West,region,E12000009,5.0,12872.0,0.0,
2020-07-12,West Midlands,region,E12000005,38.0,25872.0,0.0,
2020-07-12,Yorkshire and The Humber,region,E12000003,98.0,30178.0,0.0,
2020-07-11,East Midlands,region,E12000004,94.0,22097.0,0.0,
2020-07-11,East of England,region,E12000006,42.0,23919.0,0.0,
2020-07-11,London,region,E12000007,20.0,34257.0,0.0,
2020-07-11,North East,region,E12000001,7.0,15172.0,0.0,
2020-07-11,North West,region,E12000002,77.0,43579.0,0.0,
2020-07-11,South East,region,E12000008,35.0,34380.0,0.0,
2020-07-11,South West,region,E12000009,6.0,12867.0,0.0,
2020-07-11,West Midlands,region,E12000005,40.0,25834.0,0.0,
2020-07-11,Yorkshire and The Humber,region,E12000003,87.0,30080.0,0.0,
2020-07-10,East Midlands,region,E12000004,99.0,22003.0,0.0,
2020-07-10,East of England,region,E12000006,50.0,23877.0,0.0,
2020-07-10,London,region,E12000007,40.0,34237.0,0.0,
2020-07-10,North East,region,E12000001,10.0,15165.0,0.0,
2020-07-10,North West,region,E12000002,87.0,43502.0,0.0,
2020-07-10,South East,region,E12000008,75.0,34345.0,0.0,
2020-07-10,South West,region,E12000009,13.0,12861.0,0.0,
2020-07-10,West Midlands,region,E12000005,43.0,25794.0,0.0,
2020-07-10,Yorkshire and The Humber,region,E12000003,92.0,29993.0,0.0,
2020-07-09,East Midlands,region,E12000004,95.0,21904.0,0.0,
2020-07-09,East of England,region,E12000006,55.0,23827.0,0.0,
2020-07-09,London,region,E12000007,53.0,34197.0,0.0,
2020-07-09,North East,region,E12000001,17.0,15155.0,0.0,
2020-07-09,North West,region,E12000002,129.0,43415.0,0.0,
2020-07-09,South East,region,E12000008,84.0,34270.0,0.0,
2020-07-09,South West,region,E12000009,17.0,12848.0,0.0,
2020-07-09,West Midlands,region,E12000005,124.0,25751.0,0.0,
2020-07-09,Yorkshire and The Humber,region,E12000003,98.0,29901.0,0.0,
2020-07-08,East Midlands,region,E12000004,110.0,21809.0,0.0,
2020-07-08,East of England,region,E12000006,77.0,23772.0,0.0,
2020-07-08,London,region,E12000007,57.0,34144.0,0.0,
2020-07-08,North East,region,E12000001,12.0,15138.0,0.0,
2020-07-08,North West,region,E12000002,115.0,43286.0,0.0,
2020-07-08,South East,region,E12000008,82.0,34186.0,0.0,
2020-07-08,South West,region,E12000009,15.0,12831.0,0.0,
2020-07-08,West Midlands,region,E12000005,65.0,25627.0,0.0,
2020-07-08,Yorkshire and The Humber,region,E12000003,126.0,29803.0,0.0,
2020-07-06,East Midlands,region,E12000004,139.0,21591.0,0.0,
2020-07-06,East of England,region,E12000006,56.0,23657.0,0.0,
2020-07-06,London,region,E12000007,53.0,34027.0,0.0,
2020-07-06,North East,region,E12000001,11.0,15114.0,0.0,
2020-07-06,North West,region,E12000002,141.0,43077.0,0.0,
2020-07-06,South East,region,E12000008,45.0,34050.0,0.0,
2020-07-06,South West,region,E12000009,22.0,12800.0,0.0,
2020-07-06,West Midlands,region,E12000005,52.0,25501.0,0.0,
2020-07-06,Yorkshire and The Humber,region,E12000003,120.0,29574.0,0.0,
2020-07-05,East Midlands,region,E12000004,127.0,21452.0,0.0,
2020-07-05,East of England,region,E12000006,36.0,23601.0,0.0,
2020-07-05,London,region,E12000007,51.0,33974.0,0.0,
2020-07-05,North East,region,E12000001,4.0,15103.0,0.0,
2020-07-05,North West,region,E12000002,115.0,42936.0,0.0,
2020-07-05,South East,region,E12000008,58.0,34005.0,0.0,
2020-07-05,South West,region,E12000009,17.0,12778.0,0.0,
2020-07-05,West Midlands,region,E12000005,36.0,25449.0,0.0,
2020-07-05,Yorkshire and The Humber,region,E12000003,90.0,29454.0,0.0,
2020-07-04,East Midlands,region,E12000004,85.0,21325.0,0.0,
2020-07-04,East of England,region,E12000006,43.0,23565.0,0.0,
2020-07-04,London,region,E12000007,32.0,33923.0,0.0,
2020-07-04,North East,region,E12000001,9.0,15099.0,0.0,
2020-07-04,North West,region,E12000002,71.0,42821.0,0.0,
2020-07-04,South East,region,E12000008,29.0,33947.0,0.0,
2020-07-04,South West,region,E12000009,9.0,12761.0,0.0,
2020-07-04,West Midlands,region,E12000005,23.0,25413.0,0.0,
2020-07-04,Yorkshire and The Humber,region,E12000003,78.0,29364.0,0.0,
2020-07-03,East Midlands,region,E12000004,108.0,21240.0,0.0,
2020-07-03,East of England,region,E12000006,60.0,23522.0,0.0,
2020-07-03,London,region,E12000007,38.0,33891.0,0.0,
2020-07-03,North East,region,E12000001,8.0,15090.0,0.0,
2020-07-03,North West,region,E12000002,98.0,42750.0,0.0,
2020-07-03,South East,region,E12000008,62.0,33918.0,0.0,
2020-07-03,South West,region,E12000009,8.0,12752.0,0.0,
2020-07-03,West Midlands,region,E12000005,41.0,25390.0,0.0,
2020-07-03,Yorkshire and The Humber,region,E12000003,107.0,29286.0,0.0,
2020-07-02,East Midlands,region,E12000004,105.0,21132.0,0.0,
2020-07-02,East of England,region,E12000006,61.0,23462.0,0.0,
2020-07-02,London,region,E12000007,38.0,33853.0,0.0,
2020-07-02,North East,region,E12000001,9.0,15082.0,0.0,
2020-07-02,North West,region,E12000002,99.0,42652.0,0.0,
2020-07-02,South East,region,E12000008,61.0,33856.0,0.0,
2020-07-02,South West,region,E12000009,11.0,12744.0,0.0,
2020-07-02,West Midlands,region,E12000005,54.0,25349.0,0.0,
2020-07-02,Yorkshire and The Humber,region,E12000003,104.0,29179.0,0.0,
2020-07-01,East Midlands,region,E12000004,120.0,21027.0,0.0,
2020-07-01,East of England,region,E12000006,39.0,23401.0,0.0,
2020-07-01,London,region,E12000007,42.0,33815.0,0.0,
2020-07-01,North East,region,E12000001,7.0,15073.0,0.0,
2020-07-01,North West,region,E12000002,117.0,42553.0,0.0,
2020-07-01,South East,region,E12000008,69.0,33795.0,0.0,
2020-07-01,South West,region,E12000009,23.0,12733.0,0.0,
2020-07-01,West Midlands,region,E12000005,50.0,25295.0,0.0,
2020-07-01,Yorkshire and The Humber,region,E12000003,132.0,29075.0,0.0,
2020-06-30,East Midlands,region,E12000004,129.0,20907.0,0.0,
2020-06-30,East of England,region,E12000006,34.0,23362.0,0.0,
2020-06-30,London,region,E12000007,52.0,33773.0,0.0,
2020-06-30,North East,region,E12000001,11.0,15066.0,0.0,
2020-06-30,North West,region,E12000002,103.0,42436.0,0.0,
2020-06-30,South East,region,E12000008,57.0,33726.0,0.0,
2020-06-30,South West,region,E12000009,18.0,12710.0,0.0,
2020-06-30,West Midlands,region,E12000005,51.0,25245.0,0.0,
2020-06-30,Yorkshire and The Humber,region,E12000003,112.0,28943.0,0.0,
2020-06-29,East Midlands,region,E12000004,129.0,20778.0,0.0,
2020-06-29,East of England,region,E12000006,50.0,23328.0,0.0,
2020-06-29,London,region,E12000007,58.0,33721.0,0.0,
2020-06-29,North East,region,E12000001,11.0,15055.0,0.0,
2020-06-29,North West,region,E12000002,124.0,42333.0,0.0,
2020-06-29,South East,region,E12000008,81.0,33669.0,0.0,
2020-06-29,South West,region,E12000009,16.0,12692.0,0.0,
2020-06-29,West Midlands,region,E12000005,57.0,25194.0,0.0,
2020-06-29,Yorkshire and The Humber,region,E12000003,133.0,28831.0,0.0,
2020-06-28,East Midlands,region,E12000004,78.0,20649.0,0.0,
2020-06-28,East of England,region,E12000006,25.0,23278.0,0.0,
2020-06-28,London,region,E12000007,22.0,33663.0,0.0,
2020-06-28,North East,region,E12000001,9.0,15044.0,0.0,
2020-06-28,North West,region,E12000002,94.0,42209.0,0.0,
2020-06-28,South East,region,E12000008,45.0,33588.0,0.0,
2020-06-28,South West,region,E12000009,11.0,12676.0,0.0,
2020-06-28,West Midlands,region,E12000005,26.0,25137.0,0.0,
2020-06-28,Yorkshire and The Humber,region,E12000003,97.0,28698.0,0.0,
2020-06-27,East Midlands,region,E12000004,87.0,20571.0,0.0,
2020-06-27,East of England,region,E12000006,20.0,23253.0,0.0,
2020-06-27,London,region,E12000007,32.0,33641.0,0.0,
2020-06-27,North East,region,E12000001,14.0,15035.0,0.0,
2020-06-27,North West,region,E12000002,93.0,42115.0,0.0,
2020-06-27,South East,region,E12000008,54.0,33543.0,0.0,
2020-06-27,South West,region,E12000009,8.0,12665.0,0.0,
2020-06-27,West Midlands,region,E12000005,44.0,25111.0,0.0,
2020-06-27,Yorkshire and The Humber,region,E12000003,148.0,28601.0,0.0,
2020-06-26,East Midlands,region,E12000004,114.0,20484.0,0.0,
2020-06-26,East of England,region,E12000006,60.0,23233.0,0.0,
2020-06-26,London,region,E12000007,48.0,33609.0,0.0,
2020-06-26,North East,region,E12000001,8.0,15021.0,0.0,
2020-06-26,North West,region,E12000002,106.0,42022.0,0.0,
2020-06-26,South East,region,E12000008,66.0,33489.0,0.0,
2020-06-26,South West,region,E12000009,12.0,12657.0,0.0,
2020-06-26,West Midlands,region,E12000005,69.0,25067.0,0.0,
2020-06-26,Yorkshire and The Humber,region,E12000003,152.0,28453.0,0.0,
2020-06-25,East Midlands,region,E12000004,126.0,20370.0,0.0,
2020-06-25,East of England,region,E12000006,38.0,23173.0,0.0,
2020-06-25,London,region,E12000007,57.0,33561.0,0.0,
2020-06-25,North East,region,E12000001,12.0,15013.0,0.0,
2020-06-25,North West,region,E12000002,125.0,41916.0,0.0,
2020-06-25,South East,region,E12000008,65.0,33423.0,0.0,
2020-06-25,South West,region,E12000009,8.0,12645.0,0.0,
2020-06-25,West Midlands,region,E12000005,56.0,24998.0,0.0,
2020-06-25,Yorkshire and The Humber,region,E12000003,144.0,28301.0,0.0,
2020-06-24,East Midlands,region,E12000004,173.0,20244.0,0.0,
2020-06-24,East of England,region,E12000006,60.0,23135.0,0.0,
2020-06-24,London,region,E12000007,46.0,33504.0,0.0,
2020-06-24,North East,region,E12000001,11.0,15001.0,0.0,
2020-06-24,North West,region,E12000002,159.0,41791.0,0.0,
2020-06-24,South East,region,E12000008,44.0,33358.0,0.0,
2020-06-24,South West,region,E12000009,16.0,12637.0,0.0,
2020-06-24,West Midlands,region,E12000005,55.0,24942.0,0.0,
2020-06-24,Yorkshire and The Humber,region,E12000003,157.0,28157.0,0.0,
2020-06-23,East Midlands,region,E12000004,169.0,20071.0,0.0,
2020-06-23,East of England,region,E12000006,44.0,23075.0,0.0,
2020-06-23,London,region,E12000007,49.0,33458.0,0.0,
2020-06-23,North East,region,E12000001,26.0,14990.0,0.0,
2020-06-23,North West,region,E12000002,127.0,41632.0,0.0,
2020-06-23,South East,region,E12000008,60.0,33314.0,0.0,
2020-06-23,South West,region,E12000009,15.0,12621.0,0.0,
2020-06-23,West Midlands,region,E12000005,53.0,24887.0,0.0,
2020-06-23,Yorkshire and The Humber,region,E12000003,172.0,28000.0,0.0,
2020-06-22,East Midlands,region,E12000004,177.0,19902.0,0.0,
2020-06-22,East of England,region,E12000006,74.0,23031.0,0.0,
2020-06-22,London,region,E12000007,51.0,33409.0,0.0,
2020-06-22,North East,region,E12000001,24.0,14964.0,0.0,
2020-06-22,North West,region,E12000002,159.0,41505.0,0.0,
2020-06-22,South East,region,E12000008,78.0,33254.0,0.0,
2020-06-22,South West,region,E12000009,19.0,12606.0,0.0,
2020-06-22,West Midlands,region,E12000005,68.0,24834.0,0.0,
2020-06-22,Yorkshire and The Humber,region,E12000003,156.0,27828.0,0.0,
2020-06-21,East Midlands,region,E12000004,131.0,19725.0,0.0,
2020-06-21,East of England,region,E12000006,57.0,22957.0,0.0,
2020-06-21,London,region,E12000007,27.0,33358.0,0.0,
2020-06-21,North East,region,E12000001,4.0,14940.0,0.0,
2020-06-21,North West,region,E12000002,98.0,41346.0,0.0,
2020-06-21,South East,region,E12000008,67.0,33176.0,0.0,
2020-06-21,South West,region,E12000009,8.0,12587.0,0.0,
2020-06-21,West Midlands,region,E12000005,38.0,24766.0,0.0,
2020-06-21,Yorkshire and The Humber,region,E12000003,116.0,27672.0,0.0,
2020-06-20,East Midlands,region,E12000004,145.0,19594.0,0.0,
2020-06-20,East of England,region,E12000006,31.0,22900.0,0.0,
2020-06-20,London,region,E12000007,28.0,33331.0,0.0,
2020-06-20,North East,region,E12000001,17.0,14936.0,0.0,
2020-06-20,North West,region,E12000002,119.0,41248.0,0.0,
2020-06-20,South East,region,E12000008,66.0,33109.0,0.0,
2020-06-20,South West,region,E12000009,8.0,12579.0,0.0,
2020-06-20,West Midlands,region,E12000005,48.0,24728.0,0.0,
2020-06-20,Yorkshire and The Humber,region,E12000003,162.0,27556.0,0.0,
2020-06-19,East Midlands,region,E12000004,153.0,19449.0,0.0,
2020-06-19,East of England,region,E12000006,74.0,22869.0,0.0,
2020-06-19,London,region,E12000007,37.0,33303.0,0.0,
2020-06-19,North East,region,E12000001,14.0,14919.0,0.0,
2020-06-19,North West,region,E12000002,167.0,41129.0,0.0,
2020-06-19,South East,region,E12000008,80.0,33043.0,0.0,
2020-06-19,South West,region,E12000009,24.0,12571.0,0.0,
2020-06-19,West Midlands,region,E12000005,52.0,24680.0,0.0,
2020-06-19,Yorkshire and The Humber,region,E12000003,202.0,27394.0,0.0,
2020-06-18,East Midlands,region,E12000004,169.0,19296.0,0.0,
2020-06-18,East of England,region,E12000006,82.0,22795.0,0.0,
2020-06-18,London,region,E12000007,46.0,33266.0,0.0,
2020-06-18,North East,region,E12000001,23.0,14905.0,0.0,
2020-06-18,North West,region,E12000002,178.0,40962.0,0.0,
2020-06-18,South East,region,E12000008,75.0,32963.0,0.0,
2020-06-18,South West,region,E12000009,13.0,12547.0,0.0,
2020-06-18,West Midlands,region,E12000005,83.0,24628.0,0.0,
2020-06-18,Yorkshire and The Humber,region,E12000003,257.0,27192.0,0.0,
2020-06-17,East Midlands,region,E12000004,164.0,19127.0,0.0,
2020-06-17,East of England,region,E12000006,77.0,22713.0,0.0,
2020-06-17,London,region,E12000007,42.0,33220.0,0.0,
2020-06-17,North East,region,E12000001,19.0,14882.0,0.0,
2020-06-17,North West,region,E12000002,183.0,40784.0,0.0,
2020-06-17,South East,region,E12000008,81.0,32888.0,0.0,
2020-06-17,South West,region,E12000009,16.0,12534.0,0.0,
2020-06-17,West Midlands,region,E12000005,80.0,24545.0,0.0,
2020-06-17,Yorkshire and The Humber,region,E12000003,230.0,26935.0,0.0,
2020-06-16,East Midlands,region,E12000004,161.0,18963.0,0.0,
2020-06-16,East of England,region,E12000006,107.0,22636.0,0.0,
2020-06-16,London,region,E12000007,47.0,33178.0,0.0,
2020-06-16,North East,region,E12000001,18.0,14863.0,0.0,
2020-06-16,North West,region,E12000002,210.0,40601.0,0.0,
2020-06-16,South East,region,E12000008,97.0,32807.0,0.0,
2020-06-16,South West,region,E12000009,15.0,12518.0,0.0,
2020-06-16,West Midlands,region,E12000005,105.0,24465.0,0.0,
2020-06-16,Yorkshire and The Humber,region,E12000003,216.0,26705.0,0.0,
2020-06-15,East Midlands,region,E12000004,165.0,18802.0,0.0,
2020-06-15,East of England,region,E12000006,113.0,22529.0,0.0,
2020-06-15,London,region,E12000007,41.0,33131.0,0.0,
2020-06-15,North East,region,E12000001,32.0,14845.0,0.0,
2020-06-15,North West,region,E12000002,164.0,40391.0,0.0,
2020-06-15,South East,region,E12000008,99.0,32710.0,0.0,
2020-06-15,South West,region,E12000009,20.0,12503.0,0.0,
2020-06-15,West Midlands,region,E12000005,102.0,24360.0,0.0,
2020-06-15,Yorkshire and The Humber,region,E12000003,189.0,26489.0,0.0,
2020-06-14,East Midlands,region,E12000004,145.0,18637.0,0.0,
2020-06-14,East of England,region,E12000006,73.0,22416.0,0.0,
2020-06-14,London,region,E12000007,31.0,33090.0,0.0,
2020-06-14,North East,region,E12000001,31.0,14813.0,0.0,
2020-06-14,North West,region,E12000002,148.0,40227.0,0.0,
2020-06-14,South East,region,E12000008,72.0,32611.0,0.0,
2020-06-14,South West,region,E12000009,9.0,12483.0,0.0,
2020-06-14,West Midlands,region,E12000005,75.0,24258.0,0.0,
2020-06-14,Yorkshire and The Humber,region,E12000003,159.0,26300.0,0.0,
2020-06-12,East Midlands,region,E12000004,173.0,18359.0,0.0,
2020-06-12,East of England,region,E12000006,66.0,22254.0,0.0,
2020-06-12,London,region,E12000007,54.0,33020.0,0.0,
2020-06-12,North East,region,E12000001,40.0,14751.0,0.0,
2020-06-12,North West,region,E12000002,169.0,39951.0,0.0,
2020-06-12,South East,region,E12000008,87.0,32473.0,0.0,
2020-06-12,South West,region,E12000009,19.0,12460.0,0.0,
2020-06-12,West Midlands,region,E12000005,76.0,24097.0,0.0,
2020-06-12,Yorkshire and The Humber,region,E12000003,247.0,25948.0,0.0,
2020-06-10,East Midlands,region,E12000004,166.0,18004.0,0.0,
2020-06-10,East of England,region,E12000006,118.0,22117.0,0.0,
2020-06-10,London,region,E12000007,53.0,32919.0,0.0,
2020-06-10,North East,region,E12000001,37.0,14688.0,0.0,
2020-06-10,North West,region,E12000002,224.0,39606.0,0.0,
2020-06-10,South East,region,E12000008,127.0,32292.0,0.0,
2020-06-10,South West,region,E12000009,31.0,12416.0,0.0,
2020-06-10,West Midlands,region,E12000005,92.0,23928.0,0.0,
2020-06-10,Yorkshire and The Humber,region,E12000003,226.0,25504.0,0.0,
2020-06-09,East Midlands,region,E12000004,177.0,17838.0,0.0,
2020-06-09,East of England,region,E12000006,130.0,21999.0,0.0,
2020-06-09,London,region,E12000007,71.0,32866.0,0.0,
2020-06-09,North East,region,E12000001,40.0,14651.0,0.0,
2020-06-09,North West,region,E12000002,218.0,39382.0,0.0,
2020-06-09,South East,region,E12000008,112.0,32165.0,0.0,
2020-06-09,South West,region,E12000009,25.0,12385.0,0.0,
2020-06-09,West Midlands,region,E12000005,101.0,23836.0,0.0,
2020-06-09,Yorkshire and The Humber,region,E12000003,172.0,25278.0,0.0,
2020-06-07,East Midlands,region,E12000004,128.0,17487.0,0.0,
2020-06-07,East of England,region,E12000006,46.0,21774.0,0.0,
2020-06-07,London,region,E12000007,45.0,32739.0,0.0,
2020-06-07,North East,region,E12000001,17.0,14577.0,0.0,
2020-06-07,North West,region,E12000002,130.0,38999.0,0.0,
2020-06-07,South East,region,E12000008,61.0,31931.0,0.0,
2020-06-07,South West,region,E12000009,18.0,12337.0,0.0,
2020-06-07,West Midlands,region,E12000005,64.0,23615.0,0.0,
2020-06-07,Yorkshire and The Humber,region,E12000003,149.0,24918.0,0.0,
2020-06-06,East Midlands,region,E12000004,105.0,17359.0,0.0,
2020-06-06,East of England,region,E12000006,93.0,21728.0,0.0,
2020-06-06,London,region,E12000007,46.0,32694.0,0.0,
2020-06-06,North East,region,E12000001,28.0,14560.0,0.0,
2020-06-06,North West,region,E12000002,131.0,38869.0,0.0,
2020-06-06,South East,region,E12000008,85.0,31870.0,0.0,
2020-06-06,South West,region,E12000009,23.0,12319.0,0.0,
2020-06-06,West Midlands,region,E12000005,77.0,23551.0,0.0,
2020-06-06,Yorkshire and The Humber,region,E12000003,121.0,24769.0,0.0,
2020-06-05,East Midlands,region,E12000004,154.0,17254.0,0.0,
2020-06-05,East of England,region,E12000006,109.0,21635.0,0.0,
2020-06-05,London,region,E12000007,47.0,32648.0,0.0,
2020-06-05,North East,region,E12000001,42.0,14532.0,0.0,
2020-06-05,North West,region,E12000002,204.0,38738.0,0.0,
2020-06-05,South East,region,E12000008,139.0,31785.0,0.0,
2020-06-05,South West,region,E12000009,51.0,12296.0,0.0,
2020-06-05,West Midlands,region,E12000005,103.0,23474.0,0.0,
2020-06-05,Yorkshire and The Humber,region,E12000003,155.0,24648.0,0.0,
2020-06-04,East Midlands,region,E12000004,143.0,17100.0,0.0,
2020-06-04,East of England,region,E12000006,93.0,21526.0,0.0,
2020-06-04,London,region,E12000007,57.0,32601.0,0.0,
2020-06-04,North East,region,E12000001,60.0,14490.0,0.0,
2020-06-04,North West,region,E12000002,237.0,38534.0,0.0,
2020-06-04,South East,region,E12000008,159.0,31646.0,0.0,
2020-06-04,South West,region,E12000009,65.0,12245.0,0.0,
2020-06-04,West Midlands,region,E12000005,136.0,23371.0,0.0,
2020-06-04,Yorkshire and The Humber,region,E12000003,178.0,24493.0,0.0,
2020-06-03,East Midlands,region,E12000004,171.0,16957.0,0.0,
2020-06-03,East of England,region,E12000006,123.0,21433.0,0.0,
2020-06-03,London,region,E12000007,79.0,32544.0,0.0,
2020-06-03,North East,region,E12000001,51.0,14430.0,0.0,
2020-06-03,North West,region,E12000002,258.0,38297.0,0.0,
2020-06-03,South East,region,E12000008,137.0,31487.0,0.0,
2020-06-03,South West,region,E12000009,70.0,12180.0,0.0,
2020-06-03,West Midlands,region,E12000005,125.0,23235.0,0.0,
2020-06-03,Yorkshire and The Humber,region,E12000003,206.0,24315.0,0.0,
2020-06-02,East Midlands,region,E12000004,219.0,16786.0,0.0,
2020-06-02,East of England,region,E12000006,131.0,21310.0,0.0,
2020-06-02,London,region,E12000007,49.0,32465.0,0.0,
2020-06-02,North East,region,E12000001,59.0,14379.0,0.0,
2020-06-02,North West,region,E12000002,285.0,38039.0,0.0,
2020-06-02,South East,region,E12000008,220.0,31350.0,0.0,
2020-06-02,South West,region,E12000009,51.0,12110.0,0.0,
2020-06-02,West Midlands,region,E12000005,125.0,23110.0,0.0,
2020-06-02,Yorkshire and The Humber,region,E12000003,197.0,24109.0,0.0,
2020-06-01,East Midlands,region,E12000004,217.0,16567.0,0.0,
2020-06-01,East of England,region,E12000006,138.0,21179.0,0.0,
2020-06-01,London,region,E12000007,49.0,32416.0,0.0,
2020-06-01,North East,region,E12000001,70.0,14320.0,0.0,
2020-06-01,North West,region,E12000002,261.0,37754.0,0.0,
2020-06-01,South East,region,E12000008,185.0,31130.0,0.0,
2020-06-01,South West,region,E12000009,52.0,12059.0,0.0,
2020-06-01,West Midlands,region,E12000005,124.0,22985.0,0.0,
2020-06-01,Yorkshire and The Humber,region,E12000003,191.0,23912.0,0.0,
2020-05-31,East Midlands,region,E12000004,149.0,16350.0,0.0,
2020-05-31,East of England,region,E12000006,61.0,21041.0,0.0,
2020-05-31,London,region,E12000007,38.0,32367.0,0.0,
2020-05-31,North East,region,E12000001,46.0,14250.0,0.0,
2020-05-31,North West,region,E12000002,235.0,37493.0,0.0,
2020-05-31,South East,region,E12000008,134.0,30945.0,0.0,
2020-05-31,South West,region,E12000009,62.0,12007.0,0.0,
2020-05-31,West Midlands,region,E12000005,77.0,22861.0,0.0,
2020-05-31,Yorkshire and The Humber,region,E12000003,176.0,23721.0,0.0,
2020-05-30,East Midlands,region,E12000004,139.0,16201.0,0.0,
2020-05-30,East of England,region,E12000006,83.0,20980.0,0.0,
2020-05-30,London,region,E12000007,39.0,32329.0,0.0,
2020-05-30,North East,region,E12000001,47.0,14204.0,0.0,
2020-05-30,North West,region,E12000002,216.0,37258.0,0.0,
2020-05-30,South East,region,E12000008,131.0,30811.0,0.0,
2020-05-30,South West,region,E12000009,51.0,11945.0,0.0,
2020-05-30,West Midlands,region,E12000005,116.0,22784.0,0.0,
2020-05-30,Yorkshire and The Humber,region,E12000003,164.0,23545.0,0.0,
2020-05-29,East Midlands,region,E12000004,170.0,16062.0,0.0,
2020-05-29,East of England,region,E12000006,160.0,20897.0,0.0,
2020-05-29,London,region,E12000007,57.0,32290.0,0.0,
2020-05-29,North East,region,E12000001,70.0,14157.0,0.0,
2020-05-29,North West,region,E12000002,303.0,37042.0,0.0,
2020-05-29,South East,region,E12000008,163.0,30680.0,0.0,
2020-05-29,South West,region,E12000009,73.0,11894.0,0.0,
2020-05-29,West Midlands,region,E12000005,155.0,22668.0,0.0,
2020-05-29,Yorkshire and The Humber,region,E12000003,200.0,23381.0,0.0,
2020-05-28,East Midlands,region,E12000004,191.0,15892.0,0.0,
2020-05-28,East of England,region,E12000006,163.0,20737.0,0.0,
2020-05-28,London,region,E12000007,74.0,32233.0,0.0,
2020-05-28,North East,region,E12000001,49.0,14087.0,0.0,
2020-05-28,North West,region,E12000002,325.0,36739.0,0.0,
2020-05-28,South East,region,E12000008,202.0,30517.0,0.0,
2020-05-28,South West,region,E12000009,115.0,11821.0,0.0,
2020-05-28,West Midlands,region,E12000005,155.0,22513.0,0.0,
2020-05-28,Yorkshire and The Humber,region,E12000003,274.0,23181.0,0.0,
2020-05-27,East Midlands,region,E12000004,197.0,15701.0,0.0,
2020-05-27,East of England,region,E12000006,149.0,20574.0,0.0,
2020-05-27,London,region,E12000007,84.0,32159.0,0.0,
2020-05-27,North East,region,E12000001,115.0,14038.0,0.0,
2020-05-27,North West,region,E12000002,294.0,36414.0,0.0,
2020-05-27,South East,region,E12000008,201.0,30315.0,0.0,
2020-05-27,South West,region,E12000009,104.0,11706.0,0.0,
2020-05-27,West Midlands,region,E12000005,194.0,22358.0,0.0,
2020-05-27,Yorkshire and The Humber,region,E12000003,254.0,22907.0,0.0,
2020-05-26,East Midlands,region,E12000004,160.0,15504.0,0.0,
2020-05-26,East of England,region,E12000006,150.0,20425.0,0.0,
2020-05-26,London,region,E12000007,66.0,32075.0,0.0,
2020-05-26,North East,region,E12000001,100.0,13923.0,0.0,
2020-05-26,North West,region,E12000002,309.0,36120.0,0.0,
2020-05-26,South East,region,E12000008,180.0,30114.0,0.0,
2020-05-26,South West,region,E12000009,81.0,11602.0,0.0,
2020-05-26,West Midlands,region,E12000005,151.0,22164.0,0.0,
2020-05-26,Yorkshire and The Humber,region,E12000003,232.0,22653.0,0.0,
2020-05-25,East Midlands,region,E12000004,192.0,15344.0,0.0,
2020-05-25,East of England,region,E12000006,147.0,20275.0,0.0,
2020-05-25,London,region,E12000007,58.0,32009.0,0.0,
2020-05-25,North East,region,E12000001,60.0,13823.0,0.0,
2020-05-25,North West,region,E12000002,268.0,35811.0,0.0,
2020-05-25,South East,region,E12000008,187.0,29934.0,0.0,
2020-05-25,South West,region,E12000009,61.0,11521.0,0.0,
2020-05-25,West Midlands,region,E12000005,138.0,22013.0,0.0,
2020-05-25,Yorkshire and The Humber,region,E12000003,253.0,22421.0,0.0,
2020-05-24,East Midlands,region,E12000004,145.0,15152.0,0.0,
2020-05-24,East of England,region,E12000006,102.0,20128.0,0.0,
2020-05-24,London,region,E12000007,51.0,31951.0,0.0,
2020-05-24,North East,region,E12000001,77.0,13763.0,0.0,
2020-05-24,North West,region,E12000002,262.0,35543.0,0.0,
2020-05-24,South East,region,E12000008,150.0,29747.0,0.0,
2020-05-24,South West,region,E12000009,59.0,11460.0,0.0,
2020-05-24,West Midlands,region,E12000005,134.0,21875.0,0.0,
2020-05-24,Yorkshire and The Humber,region,E12000003,204.0,22168.0,0.0,
2020-05-23,East Midlands,region,E12000004,164.0,15007.0,0.0,
2020-05-23,East of England,region,E12000006,150.0,20026.0,0.0,
2020-05-23,London,region,E12000007,65.0,31900.0,0.0,
2020-05-23,North East,region,E12000001,75.0,13686.0,0.0,
2020-05-23,North West,region,E12000002,287.0,35281.0,0.0,
2020-05-23,South East,region,E12000008,120.0,29597.0,0.0,
2020-05-23,South West,region,E12000009,41.0,11401.0,0.0,
2020-05-23,West Midlands,region,E12000005,148.0,21741.0,0.0,
2020-05-23,Yorkshire and The Humber,region,E12000003,235.0,21964.0,0.0,
2020-05-22,East Midlands,region,E12000004,240.0,14843.0,0.0,
2020-05-22,East of England,region,E12000006,190.0,19876.0,0.0,
2020-05-22,London,region,E12000007,85.0,31835.0,0.0,
2020-05-22,North East,region,E12000001,95.0,13611.0,0.0,
2020-05-22,North West,region,E12000002,375.0,34994.0,0.0,
2020-05-22,South East,region,E12000008,246.0,29477.0,0.0,
2020-05-22,South West,region,E12000009,82.0,11360.0,0.0,
